pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
607168,1528081400.6984,2,2,0,1,2,62545,3,80,3,462,1,3,1528081437.32834,81387,36.62994,0.0,0.0,0.0,0.0,0.0,3,0,462,0,0.0546,0.0546,0.0,38052,38052,277,277,397,397,0.0994968,0.0994968,76,76,0.0819002,0.0962007,126,126,0,DoS,TCP
917807,1528084951.71765,0,1,1,3,2,1395,3,80,6,360,0,4,1528084972.29184,38373,20.574183,4.124358,0.024096,12.373074,4.094481,4.153491,6,0,360,0,0.243023,0.243023,0.0,36000,36000,600,600,600,600,0.29158,0.29158,100,100,0.291628,0.29158,600,600,0,DoS,UDP
321910,1528081357.35307,1,5,0,1,3,35039,2,80,6,548,2,1,1528081386.36819,58280,29.015123,0.141994,0.004814,0.283988,0.13718,0.146808,4,2,428,120,0.172324,0.103394,0.034465,13152,13152,144,144,568,568,0.206789,0.206789,24,24,0.206789,0.185926,144,144,0,DoS,TCP
231448,1528081333.72963,0,1,0,1,3,45902,2,80,3,274,2,1,1528081333.92543,229971,0.195807,0.195807,0.0,0.195807,0.195807,0.195807,2,1,214,60,10.21414,5.10707,0.0,27400,27400,300,300,300,300,15.6886,15.6886,100,100,15.3212,15.6886,300,300,0,DoS,TCP
615651,1528081401.41578,2,2,0,1,0,32108,5,80,6,924,1,3,1528081456.87648,89870,55.460705,0.0,0.0,0.0,0.0,0.0,6,0,924,0,0.090154,0.090154,0.0,92400,92400,600,600,600,600,0.108185,0.108185,100,100,0.108185,0.108185,600,600,0,DoS,TCP
724239,1528084923.30643,0,1,1,3,2,19208,3,80,6,360,0,4,1528084948.22532,106962,24.918898,2.111043,2.112824,8.444171,0.0,4.344741,6,0,360,0,0.200651,0.200651,0.0,19800,19800,330,330,870,870,0.240781,0.240781,55,55,0.240781,0.330577,330,330,0,DoS,UDP
990670,1528084952.45749,0,1,1,3,0,53856,5,80,11,660,0,4,1528084979.6862,111236,27.228716,2.154435,0.963634,12.926611,0.0,2.603827,11,0,660,0,0.367259,0.367259,0.0,66000,66000,1100,1100,1100,1100,0.404004,0.404004,100,100,0.403985,0.404004,1100,1100,0,DoS,UDP
352681,1528081357.96162,2,2,0,1,0,12319,5,80,4,616,1,3,1528081376.14626,89051,18.184649,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.164974,0.164974,0.0,57288,57288,372,372,421,421,0.219956,0.219956,93,93,0.219966,0.226113,372,372,0,DoS,TCP
146107,1528081325.78564,1,5,0,1,3,24297,2,80,6,548,2,1,1528081353.16804,144630,27.382399,0.128275,0.035019,0.256549,0.093256,0.163293,4,2,428,120,0.182599,0.109559,0.03652,15344,15344,168,168,456,456,0.218979,0.218979,28,28,0.219119,0.177793,168,168,0,DoS,TCP
815674,1528084926.02637,0,1,1,3,2,39868,3,80,6,360,0,4,1528084949.36473,198397,23.338367,2.110986,2.11184,8.443946,0.0,4.306891,6,0,360,0,0.214239,0.214239,0.0,36000,36000,600,600,600,600,0.257087,0.257087,100,100,0.257087,0.257087,600,600,0,DoS,UDP
417114,1528081359.63528,2,2,0,1,1,26209,4,80,5,770,1,3,1528081389.21526,153485,29.579977,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.135227,0.135227,0.0,84560,84560,626,626,626,626,0.211492,0.211492,100,100,0.169033,0.211492,292,292,0,DoS,TCP
370609,1528081358.44917,2,2,0,1,1,4182,4,80,5,770,1,3,1528081383.38838,106979,24.939213,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.16039,0.16039,0.0,80600,80600,560,560,560,560,0.224417,0.224417,100,100,0.200487,0.224417,200,200,0,DoS,TCP
250876,1528081341.2988,2,2,0,1,2,49801,3,80,3,462,1,3,1528081354.91413,249399,13.615336,0.0,0.0,0.0,0.0,0.0,3,0,462,0,0.146893,0.146893,0.0,46200,46200,300,300,300,300,0.220154,0.220154,100,100,0.22034,0.220154,300,300,0,DoS,TCP
884012,1528084951.41979,0,1,1,3,2,63856,3,80,7,420,0,4,1528084976.05691,4578,24.637115,3.091842,1.785183,12.367367,0.0,4.151673,7,0,420,0,0.243535,0.243535,0.0,42000,42000,700,700,700,700,0.283957,0.283957,100,100,0.284124,0.283957,700,700,0,DoS,UDP
967913,1528084952.18919,0,1,1,3,3,49441,2,80,13,780,0,4,1528084979.04644,88479,26.857254,3.582413,1.791218,17.912067,0.0,4.485565,13,0,780,0,0.446807,0.446807,0.0,78000,78000,1300,1300,1300,1300,0.48404,0.48404,100,100,0.484041,0.48404,1300,1300,0,DoS,UDP
643792,1528084921.97854,0,1,1,3,0,23503,5,80,10,600,0,4,1528084951.24045,26515,29.261908,1.755471,1.242407,10.532829,0.0,2.728891,10,0,600,0,0.307567,0.307567,0.0,17400,17400,290,290,787,787,0.341741,0.341741,29,29,0.341741,0.291541,290,290,0,DoS,UDP
913402,1528084951.67827,0,1,1,3,1,12418,4,80,9,540,0,4,1528084980.22193,33968,28.543652,2.863395,1.431701,14.316975,0.0,3.583347,9,0,540,0,0.280272,0.280272,0.0,54000,54000,900,900,900,900,0.315307,0.315307,100,100,0.315307,0.315307,900,900,0,DoS,UDP
841852,1528084927.21593,3,6,1,3,1,55239,4,80,7,420,0,4,1528084950.33482,224575,23.118891,2.741866,1.565213,10.967463,0.034354,3.773392,7,0,420,0,0.259528,0.259528,0.0,32340,32340,539,539,792,792,0.302783,0.302783,77,77,0.302783,0.340969,539,539,0,DoS,UDP
213031,1528081330.70275,0,1,0,1,3,39418,2,80,3,274,2,1,1528081330.79522,211554,0.092472,0.092472,0.0,0.092472,0.092472,0.092472,2,1,214,60,21.628168,10.814084,0.0,13700,13700,150,150,420,420,32.4454,32.4454,50,50,32.4423,0.384661,150,150,0,DoS,TCP
438453,1528081360.17649,2,2,0,1,2,43998,3,80,5,770,1,3,1528081383.68992,174824,23.513426,2.997445,2.121363,8.992336,0.0,4.604631,5,0,770,0,0.170116,0.170116,0.0,43670,43670,297,297,537,537,0.229656,0.229656,55,55,0.212644,0.21657,165,165,0,DoS,TCP
659793,1528084922.1978,0,1,1,3,0,29620,5,80,10,600,0,4,1528084951.36832,42516,29.170515,1.752687,1.240559,10.516123,0.0,2.737512,10,0,600,0,0.308531,0.308531,0.0,59400,59400,990,990,1002,1002,0.342819,0.342819,99,99,0.342812,0.343557,990,990,0,DoS,UDP
359178,1528081358.13433,2,2,0,1,1,334,4,80,7,890,2,1,1528081382.5665,95548,24.432169,0.009489,0.011738,0.047444,0.0,0.026336,5,2,770,120,0.245578,0.163895,0.052818,78290,78290,592,592,646,646,0.266417,0.266417,91,91,0.286508,0.260259,448,448,0,DoS,TCP
607275,1528081400.69856,2,2,0,1,2,62634,3,80,3,462,1,3,1528081437.37341,81494,36.674847,0.0,0.0,0.0,0.0,0.0,3,0,462,0,0.054533,0.054533,0.0,47100,47100,315,315,315,315,0.0859416,0.0859416,100,100,0.0817999,0.0859416,270,270,0,DoS,TCP
628777,1528084921.78726,0,1,1,3,0,14364,5,80,10,600,0,4,1528084951.12773,11500,29.340477,1.758285,1.244286,10.549708,0.0,2.718286,10,0,600,0,0.306743,0.306743,0.0,60000,60000,1000,1000,1000,1000,0.340823,0.340823,100,100,0.340826,0.340823,1000,1000,0,DoS,UDP
968141,1528084952.19074,0,1,1,3,2,15585,3,80,6,360,0,4,1528084972.76633,88707,20.575586,4.117517,0.030161,12.35255,4.081383,4.155164,6,0,360,0,0.243006,0.243006,0.0,36000,36000,600,600,600,600,0.291608,0.291608,100,100,0.291608,0.291608,600,600,0,DoS,UDP
190707,1528081328.51915,2,2,0,1,0,609,5,80,4,616,1,3,1528081351.96486,189230,23.445719,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.127955,0.127955,0.0,59752,59752,388,388,403,403,0.170564,0.170564,97,97,0.170607,0.171347,388,388,0,DoS,TCP
538646,1528081395.64857,2,2,0,1,1,51777,4,80,7,796,2,1,1528081451.82747,12864,56.178902,0.031561,0.019438,0.126245,0.0,0.052727,4,3,616,180,0.106802,0.053451,0.035625,51280,51280,416,416,686,686,0.105805,0.105805,70,70,0.124602,0.126535,368,368,0,DoS,TCP
135231,1528081325.19685,2,2,0,1,2,28378,3,80,5,676,2,1,1528081352.71984,133754,27.522989,0.023328,0.040405,0.093312,0.0,0.093312,4,1,616,60,0.145333,0.109,0.0,54384,54384,380,380,444,444,0.164365,0.164365,84,84,0.181666,0.163425,160,160,0,DoS,TCP
673745,1528084922.39693,0,1,1,3,0,32545,5,80,9,540,0,4,1528084948.89133,56468,26.494402,1.327296,1.328058,7.963777,0.0,2.741472,9,0,540,0,0.301951,0.301951,0.0,50760,50760,846,846,876,876,0.339718,0.339718,94,94,0.339694,0.331454,846,846,0,DoS,UDP
688726,1528084922.62458,0,1,1,3,0,35814,5,80,9,540,0,4,1528084948.99383,71449,26.369253,1.327381,1.328279,7.964288,0.0,2.749939,9,0,540,0,0.303384,0.303384,0.0,54000,54000,900,900,900,900,0.341318,0.341318,100,100,0.341307,0.341318,900,900,0,DoS,UDP
641270,1528084921.95073,0,1,1,3,0,22325,5,80,10,600,0,4,1528084951.22144,23993,29.27071,1.755534,1.242424,10.533204,0.0,2.72698,10,0,600,0,0.307475,0.307475,0.0,45000,45000,750,750,925,925,0.341638,0.341638,75,75,0.341638,0.324879,750,750,0,DoS,UDP
51925,1528081322.32202,2,2,0,1,0,30347,5,80,5,770,1,3,1528081354.4236,50448,32.101582,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.124604,0.124604,0.0,28490,28490,185,185,462,462,0.155756,0.155756,37,37,0.155756,0.153762,185,185,0,DoS,TCP
684847,1528084922.56087,0,1,1,3,3,12305,2,80,12,720,0,4,1528084951.05093,67570,28.490065,3.30377,1.782214,16.518848,0.0,4.704291,12,0,720,0,0.3861,0.3861,0.0,41760,41760,696,696,990,990,0.4212,0.4212,58,58,0.421199,0.362243,696,696,0,DoS,UDP
451123,1528081360.51875,2,2,0,1,0,39742,5,80,5,770,1,3,1528081385.8335,187494,25.314756,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.158011,0.158011,0.0,63910,63910,415,415,534,534,0.197518,0.197518,83,83,0.197513,0.202863,415,415,0,DoS,TCP
411598,1528081359.46871,2,2,0,1,0,25653,5,80,5,770,1,3,1528081381.85911,147969,22.390404,1.012548,1.753785,4.050192,0.0,4.050192,5,0,770,0,0.178648,0.178648,0.0,27720,27720,180,180,532,532,0.22331,0.22331,36,36,0.22331,0.173753,180,180,0,DoS,TCP
648374,1528084922.03287,0,1,1,3,1,11046,4,80,7,420,0,4,1528084948.07908,31097,26.046209,2.731068,1.5785,10.924273,0.0,3.760485,7,0,420,0,0.23036,0.23036,0.0,33180,33180,553,553,763,763,0.268752,0.268752,79,79,0.268753,0.285572,553,553,0,DoS,UDP
772043,1528084924.55736,0,1,1,3,3,41627,2,80,11,660,0,4,1528084949.64792,154766,25.090559,4.532602,0.133197,18.130407,4.374005,4.733117,11,0,660,0,0.398556,0.398556,0.0,66000,66000,1100,1100,1100,1100,0.438469,0.438469,100,100,0.438412,0.438469,1100,1100,0,DoS,UDP
728745,1528084923.41616,0,1,1,3,3,27158,2,80,11,660,0,4,1528084949.15407,111468,25.737915,4.636693,0.150984,18.546772,4.448408,4.841152,11,0,660,0,0.388532,0.388532,0.0,66000,66000,1100,1100,1100,1100,0.427382,0.427382,100,100,0.427385,0.427382,1100,1100,0,DoS,UDP
106531,1528081323.89842,1,5,0,1,3,16250,2,80,6,548,2,1,1528081350.15063,105054,26.252205,0.111915,0.040573,0.22383,0.071342,0.152488,4,2,428,120,0.19046,0.114276,0.038315,40004,40004,438,438,612,612,0.228753,0.228753,73,73,0.228552,0.223793,438,438,0,DoS,TCP
824256,1528084926.35153,0,1,1,3,3,58998,2,80,11,660,0,4,1528084950.4292,206979,24.077671,4.342472,0.433659,17.369888,3.609923,4.730749,11,0,660,0,0.415323,0.415323,0.0,56760,56760,946,946,1030,1030,0.456855,0.456855,86,86,0.456855,0.430091,946,946,0,DoS,UDP
327070,1528081357.4694,2,2,0,1,2,12695,3,80,5,770,1,3,1528081388.84981,63440,31.380417,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.127468,0.127468,0.0,78940,78940,548,548,558,558,0.177921,0.177921,98,98,0.159335,0.177169,301,301,0,DoS,TCP
338077,1528081357.73581,1,5,0,1,3,36010,2,80,6,548,2,1,1528081386.71749,74447,28.981678,0.138819,0.009181,0.277638,0.129638,0.148,4,2,428,120,0.172523,0.103514,0.034505,54800,54800,600,600,600,600,0.207027,0.207027,100,100,0.207027,0.207027,600,600,0,DoS,TCP
837647,1528084926.90836,0,1,1,3,2,44941,3,80,6,360,0,4,1528084949.74333,220370,22.834969,2.111311,2.112469,8.445243,0.0,4.321538,6,0,360,0,0.218962,0.218962,0.0,20880,20880,348,348,810,810,0.262755,0.262755,58,58,0.262755,0.348827,348,348,0,DoS,UDP
978005,1528084952.30131,0,1,1,3,1,31853,4,80,8,480,0,4,1528084977.32577,98571,25.024467,3.570187,0.014528,14.280748,3.551452,3.590624,8,0,480,0,0.279726,0.279726,0.0,31680,31680,528,528,766,766,0.319687,0.319687,66,66,0.319687,0.302068,528,528,0,DoS,UDP
102975,1528081323.76649,2,2,0,1,1,31853,4,80,6,830,1,3,1528081354.685,101498,30.918512,0.002358,0.004716,0.011789,0.0,0.011789,5,1,770,60,0.161715,0.129372,0.0,53500,53500,406,406,565,565,0.211795,0.211795,62,62,0.194058,0.1889,206,206,0,DoS,TCP
579206,1528081398.57683,2,2,0,1,1,61873,4,80,5,676,1,3,1528081455.01153,53424,56.434696,0.012122,0.020996,0.048489,0.0,0.048489,4,1,616,60,0.070878,0.053159,0.0,54712,54712,398,398,479,479,0.0860011,0.0860011,82,82,0.088598,0.090622,263,263,0,DoS,TCP
838004,1528084926.94507,0,1,1,3,1,54213,4,80,7,420,0,4,1528084950.23444,220727,23.289368,2.735978,1.58147,10.943912,0.0,3.772674,7,0,420,0,0.257628,0.257628,0.0,17640,17640,294,294,932,932,0.300561,0.300561,42,42,0.300566,0.395799,294,294,0,DoS,UDP
911298,1528084951.66065,0,1,1,3,0,38660,5,80,12,720,0,4,1528084978.85213,31864,27.191475,2.383029,0.448865,14.298176,1.379775,2.605412,12,0,720,0,0.404539,0.404539,0.0,70560,70560,1176,1176,1188,1188,0.441397,0.441397,98,98,0.441315,0.439113,1176,1176,0,DoS,UDP
501947,1528081373.35883,0,1,0,1,3,6408,2,80,3,274,2,1,1528081373.50834,238320,0.149509,0.149509,0.0,0.149509,0.149509,0.149509,2,1,214,60,13.377121,6.68856,0.0,27400,27400,300,300,300,300,21.1475,21.1475,100,100,20.0657,21.1475,300,300,0,DoS,TCP
634380,1528084921.87815,0,1,1,3,0,18775,5,80,10,600,0,4,1528084951.17038,17103,29.292225,1.75713,1.243505,10.542781,0.0,2.721025,10,0,600,0,0.307249,0.307249,0.0,60000,60000,1000,1000,1000,1000,0.341386,0.341386,100,100,0.341388,0.341386,1000,1000,0,DoS,UDP
152890,1528081326.15276,2,2,0,1,0,56385,5,80,4,616,1,3,1528081350.93583,151413,24.783077,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.12105,0.12105,0.0,36960,36960,240,240,480,480,0.161401,0.161401,60,60,0.1614,0.185194,240,240,0,DoS,TCP
131692,1528081325.01666,2,2,0,1,2,27438,3,80,4,616,1,3,1528081352.63926,130215,27.622599,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.108607,0.108607,0.0,21288,21288,148,148,550,550,0.162362,0.162362,33,33,0.144809,0.201878,68,68,0,DoS,TCP
321334,1528081357.34203,2,2,0,1,2,10164,3,80,5,770,1,3,1528081388.29975,57704,30.957722,1.239779,2.14736,4.959115,0.0,4.959115,5,0,770,0,0.129208,0.129208,0.0,79820,79820,547,547,547,547,0.176551,0.176551,100,100,0.161511,0.176551,356,356,0,DoS,TCP
406620,1528081359.31714,2,2,0,1,1,22001,4,80,7,890,2,1,1528081388.30394,142991,28.986795,0.061691,0.110014,0.308457,0.0,0.280664,5,2,770,120,0.206991,0.138126,0.043309,66720,66720,501,501,617,617,0.221723,0.221723,78,78,0.241489,0.203683,348,348,0,DoS,TCP
492735,1528081369.22652,0,1,0,1,3,62747,2,80,3,274,2,1,1528081369.38422,229108,0.157696,0.157696,0.0,0.157696,0.157696,0.157696,2,1,214,60,12.682631,6.341315,0.0,27400,27400,300,300,300,300,19.0966,19.0966,100,100,19.0239,19.0966,300,300,0,DoS,TCP
995916,1528084952.52793,0,1,1,3,1,36140,4,80,8,480,0,4,1528084977.53271,116482,25.004774,3.567003,0.023227,14.268011,3.542403,3.604356,8,0,480,0,0.279947,0.279947,0.0,41280,41280,688,688,842,842,0.319939,0.319939,86,86,0.319939,0.332601,688,688,0,DoS,UDP
928627,1528084951.81254,0,1,1,3,2,3190,3,80,6,360,0,4,1528084972.39277,49193,20.580235,4.126414,0.027073,12.379242,4.09006,4.155089,6,0,360,0,0.242952,0.242952,0.0,27000,27000,450,450,750,750,0.291515,0.291515,75,75,0.291542,0.337302,450,450,0,DoS,UDP
360261,1528081358.16515,2,2,0,1,2,23420,3,80,6,830,1,3,1528081391.333,96631,33.167843,1.192867,2.066107,4.771469,0.0,4.771469,5,1,770,60,0.150748,0.120599,0.0,81080,81080,568,568,568,568,0.171191,0.171191,100,100,0.180898,0.171191,371,371,0,DoS,TCP
929617,1528084951.81969,0,1,1,3,2,3622,3,80,6,360,0,4,1528084972.40477,50183,20.585077,4.127368,0.025105,12.382104,4.09381,4.154086,6,0,360,0,0.242894,0.242894,0.0,6120,6120,102,102,766,766,0.291473,0.291473,17,17,0.291473,0.315543,102,102,0,DoS,UDP
302187,1528081356.87573,2,2,0,1,1,54158,4,80,7,890,2,1,1528081381.13689,38557,24.261156,0.008826,0.01096,0.044132,0.0,0.024918,5,2,770,120,0.247309,0.165042,0.053203,84620,84620,627,627,627,627,0.258799,0.258799,100,100,0.288527,0.258799,373,373,0,DoS,TCP
894752,1528084951.54504,0,1,1,3,2,65188,3,80,7,420,0,4,1528084976.18807,15318,24.643024,3.097925,1.788763,12.391699,0.0,4.167816,7,0,420,0,0.243477,0.243477,0.0,42000,42000,700,700,700,700,0.283783,0.283783,100,100,0.284056,0.283783,700,700,0,DoS,UDP
969212,1528084952.20481,0,1,1,3,2,16080,3,80,7,420,0,4,1528084978.21987,89778,26.015059,3.090547,1.784451,12.362186,0.0,4.14687,7,0,420,0,0.230636,0.230636,0.0,14280,14280,238,238,766,766,0.269075,0.269075,34,34,0.269075,0.302097,238,238,0,DoS,UDP
480755,1528081363.74221,1,5,0,1,3,50796,2,80,6,548,2,1,1528081391.53622,217127,27.794004,0.134544,0.00095,0.269089,0.133596,0.135493,4,2,428,120,0.179895,0.107937,0.035979,54800,54800,600,600,600,600,0.215945,0.215945,100,100,0.215874,0.215945,600,600,0,DoS,TCP
164686,1528081326.81475,2,2,0,1,2,36439,3,80,5,676,2,1,1528081353.46462,163209,26.64987,0.027395,0.04745,0.10958,0.0,0.10958,4,1,616,60,0.150095,0.112571,0.0,16976,16976,120,120,564,564,0.173186,0.173186,26,26,0.187618,0.20418,80,80,0,DoS,TCP
677975,1528084922.45409,0,1,1,3,3,10041,2,80,12,720,0,4,1528084951.013,60698,28.558912,3.308258,1.782281,16.541288,0.0,4.705544,12,0,720,0,0.385169,0.385169,0.0,50400,50400,840,840,1050,1050,0.420179,0.420179,70,70,0.420184,0.378662,840,840,0,DoS,UDP
418401,1528081359.67732,2,2,0,1,0,27369,5,80,5,770,1,3,1528081382.06149,154772,22.384172,1.005055,1.740806,4.020219,0.0,4.020219,5,0,770,0,0.178698,0.178698,0.0,77000,77000,500,500,500,500,0.223317,0.223317,100,100,0.223372,0.223317,500,500,0,DoS,TCP
700948,1528084922.84637,0,1,1,3,0,38519,5,80,9,540,0,4,1528084949.09457,83671,26.248194,1.325426,1.326488,7.952558,0.0,2.754663,9,0,540,0,0.304783,0.304783,0.0,54000,54000,900,900,900,900,0.3429,0.3429,100,100,0.342881,0.3429,900,900,0,DoS,UDP
30536,1528081321.9351,2,2,0,1,0,23093,5,80,4,616,1,3,1528081353.64707,29059,31.711969,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.094602,0.094602,0.0,45584,45584,296,296,462,462,0.12611,0.12611,74,74,0.126135,0.146026,296,296,0,DoS,TCP
416496,1528081359.61901,2,2,0,1,1,25933,4,80,7,890,2,1,1528081389.14827,152867,29.529261,0.120657,0.147798,0.603286,0.0,0.305843,5,2,770,120,0.203188,0.135459,0.054532,23020,23020,180,180,550,550,0.234448,0.234448,26,26,0.237053,0.226729,180,180,0,DoS,TCP
349308,1528081357.91644,2,2,0,1,2,19714,3,80,6,830,2,1,1528081390.46621,85678,32.549774,1.180788,2.02494,4.723153,0.0,4.687999,5,1,770,60,0.153611,0.122889,0.0,63350,63350,437,437,521,521,0.169944,0.169944,79,79,0.184333,0.176451,120,120,0,DoS,TCP
568551,1528081397.89004,2,2,0,1,2,48678,3,80,6,736,2,1,1528081457.0244,42769,59.134357,0.07824,0.078267,0.31296,0.0,0.159395,4,2,616,120,0.084553,0.050732,0.057506,66160,66160,476,476,476,476,0.0804129,0.0804129,100,100,0.101464,0.0804129,316,316,0,DoS,TCP
238405,1528081335.33971,2,2,0,1,2,1574,3,80,3,462,1,3,1528081350.9537,236928,15.613983,0.0,0.0,0.0,0.0,0.0,3,0,462,0,0.12809,0.12809,0.0,15282,15282,109,109,316,316,0.226099,0.226099,31,31,0.192135,0.637046,45,45,0,DoS,TCP
590979,1528081399.39335,2,2,0,1,1,64574,4,80,6,736,1,3,1528081455.85657,65198,56.463215,0.020807,0.020818,0.083227,0.0,0.0426,4,2,616,120,0.088553,0.053132,0.054267,69580,69580,533,533,533,533,0.0943758,0.0943758,100,100,0.106264,0.0943758,214,214,0,DoS,TCP
188491,1528081328.36498,2,2,0,1,0,44,5,80,4,616,1,3,1528081351.9057,187014,23.540712,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.127439,0.127439,0.0,61600,61600,400,400,400,400,0.169918,0.169918,100,100,0.169918,0.169918,400,400,0,DoS,TCP
344711,1528081357.82207,2,2,0,1,2,18509,3,80,6,830,2,1,1528081390.20776,81081,32.495621,1.196671,2.009724,4.786683,0.0,4.676747,5,1,770,60,0.153867,0.123511,0.0,62120,62120,440,440,560,560,0.178701,0.178701,76,76,0.18464,0.16784,150,150,0,DoS,TCP
964746,1528084952.1551,0,1,1,3,1,28578,4,80,8,480,0,4,1528084977.17269,85312,25.017591,3.570549,0.012085,14.282195,3.560378,3.591099,8,0,480,0,0.279803,0.279803,0.0,48000,48000,800,800,800,800,0.319726,0.319726,100,100,0.319775,0.319726,800,800,0,DoS,UDP
394031,1528081358.96505,2,2,0,1,2,32314,3,80,5,770,1,3,1528081393.44214,130402,34.477097,1.181181,2.045866,4.724725,0.0,4.724725,5,0,770,0,0.116019,0.116019,0.0,72780,72780,508,508,565,565,0.163497,0.163497,90,90,0.145024,0.166789,316,316,0,DoS,TCP
865292,1528084929.11151,0,1,1,3,2,56792,3,80,6,360,0,4,1528084950.75856,248015,21.647049,4.402481,0.369829,13.207441,4.101612,4.923415,6,0,360,0,0.230978,0.230978,0.0,36000,36000,600,600,600,600,0.277174,0.277174,100,100,0.277174,0.277174,600,600,0,DoS,UDP
225372,1528081332.40888,0,1,0,1,3,43283,2,80,3,274,2,1,1528081332.59697,223895,0.188093,0.188093,0.0,0.188093,0.188093,0.188093,2,1,214,60,10.633038,5.316519,0.0,19180,19180,210,210,300,300,15.9485,15.9485,70,70,15.9496,0.551756,210,210,0,DoS,TCP
433028,1528081360.03955,2,2,0,1,0,32788,5,80,5,770,1,3,1528081383.6774,169399,23.63785,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.16922,0.16922,0.0,77000,77000,500,500,500,500,0.211151,0.211151,100,100,0.211525,0.211151,500,500,0,DoS,TCP
34912,1528081321.99852,2,2,0,1,0,25317,5,80,4,616,1,3,1528081353.92614,33435,31.927626,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.093963,0.093963,0.0,25872,25872,168,168,535,535,0.125283,0.125283,42,42,0.125283,0.169216,168,168,0,DoS,TCP
442062,1528081360.28266,2,2,0,1,1,33977,4,80,7,890,2,1,1528081391.08191,178433,30.799255,0.091696,0.120637,0.458478,0.0,0.298901,5,2,770,120,0.19481,0.129873,0.05453,84080,84080,618,618,618,618,0.200644,0.200644,100,100,0.227278,0.200644,264,264,0,DoS,TCP
572736,1528081398.2114,2,2,0,1,2,50108,3,80,5,676,2,1,1528081457.54467,46954,59.511196,0.044481,0.077044,0.177925,0.0,0.177925,4,1,616,60,0.067214,0.050562,0.0,64240,64240,444,444,444,444,0.074806,0.074806,100,100,0.0840178,0.074806,149,149,0,DoS,TCP
698046,1528084922.78962,0,1,1,3,3,16756,2,80,12,720,0,4,1528084951.13358,80769,28.343954,3.294422,1.782795,16.472113,0.0,4.702757,12,0,720,0,0.38809,0.38809,0.0,67680,67680,1128,1128,1170,1170,0.423352,0.423352,94,94,0.423371,0.415184,1128,1128,0,DoS,UDP
452367,1528081360.55065,2,2,0,1,2,47573,3,80,7,890,2,1,1528081384.21507,188738,23.664421,3.068547,2.10037,9.205641,0.098305,4.57771,5,2,770,120,0.253545,0.169735,0.042258,78560,78560,573,573,615,615,0.25852,0.25852,94,94,0.295803,0.255792,518,518,0,DoS,TCP
492093,1528081368.96647,0,1,0,1,3,62061,2,80,3,274,2,1,1528081369.13301,228466,0.166549,0.166549,0.0,0.166549,0.166549,0.166549,2,1,214,60,12.008478,6.004239,0.0,27400,27400,300,300,300,300,18.0288,18.0288,100,100,18.0127,18.0288,300,300,0,DoS,TCP
788769,1528084925.08373,0,1,1,3,2,33790,3,80,6,360,0,4,1528084948.95084,171492,23.867104,2.112846,2.114215,8.451384,0.0,4.333279,6,0,360,0,0.209493,0.209493,0.0,34200,34200,570,570,625,625,0.251392,0.251392,95,95,0.251392,0.261373,570,570,0,DoS,UDP
606201,1528081400.64429,2,2,0,1,0,29619,5,80,5,770,1,3,1528081456.59902,80420,55.954723,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.071486,0.071486,0.0,77480,77480,508,508,508,508,0.0907877,0.0907877,100,100,0.089358,0.0907877,490,490,0,DoS,TCP
68009,1528081322.68784,2,2,0,1,2,10147,3,80,4,616,1,3,1528081351.40696,66532,28.719116,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.10446,0.10446,0.0,63820,63820,437,437,437,437,0.152163,0.152163,100,100,0.13928,0.152163,322,322,0,DoS,TCP
131933,1528081325.03242,1,5,0,1,3,21463,2,80,6,548,2,1,1528081352.10592,130456,27.0735,0.117474,0.020018,0.234948,0.097456,0.137492,4,2,428,120,0.184682,0.110809,0.037125,24660,24660,270,270,620,620,0.221691,0.221691,45,45,0.221619,0.21463,270,270,0,DoS,TCP
147978,1528081325.8727,2,2,0,1,1,43760,4,80,6,736,2,1,1528081350.41894,146501,24.546242,0.012114,0.01297,0.048454,0.0,0.030783,4,2,616,120,0.203697,0.122218,0.052368,42164,42164,333,333,501,501,0.229774,0.229774,59,59,0.244437,0.195521,321,321,0,DoS,TCP
